-58.5,2.9176,-9
-56.875,2.9176,-9
-55.25,2.9176,-9
-53.625,2.9176,-9
-52,2.9176,-9
-50.375,2.9176,-9
-48.75,2.9176,-9
-47.125,1.3308,-9
-45.5,1.3308,-9
-43.875,1.3308,-9
-42.25,1.3308,-9
-40.625,1.3308,-9
-39,1.3308,-9
-37.375,1.3308,-9
-35.75,1.3308,-9
-34.125,1.3308,-9
-32.5,1.3308,-9
-30.875,1.3308,-9
-29.25,1.3308,-9
-27.625,1.3308,-9
-26,-0.54092,-9
-24.375,-0.54092,-9
-22.75,-0.54092,-9
-21.125,-0.54092,-9
-19.5,-0.54092,-9
-17.875,-0.54092,-9
-16.25,-0.54092,-9
-14.625,-0.54092,-9
-13,-0.54092,-9
-11.375,-0.54092,-9
-9.75,-0.54092,-9
-8.125,-0.54092,-9
-6.5,-0.54092,-9
-4.875,-0.94239,-9
-3.25,-0.94239,-9
-1.625,-0.94239,-9
0,-0.94239,-9
1.625,-0.94239,-9
3.25,-0.94239,-9
4.875,-0.94239,-9
6.5,-0.54092,-9
8.125,-0.54092,-9
9.75,-0.54092,-9
11.375,-0.54092,-9
13,-0.54092,-9
14.625,-0.54092,-9
16.25,-0.54092,-9
17.875,-0.54092,-9
19.5,-0.54092,-9
21.125,-0.54092,-9
22.75,-0.54092,-9
24.375,-0.54092,-9
26,1.2854,-9
27.625,1.2854,-9
29.25,1.2854,-9
30.875,1.2854,-9
32.5,1.2854,-9
34.125,1.2854,-9
35.75,1.2854,-9
37.375,1.2854,-9
39,1.2854,-9
40.625,1.2854,-9
42.25,1.2854,-9
43.875,1.2854,-9
45.5,1.2854,-9
47.125,2.7867,-9
48.75,2.7867,-9
50.375,2.7867,-9
52,2.7867,-9
53.625,2.7867,-9
55.25,2.7867,-9
56.875,2.7867,-9
58.5,2.7867,-9
60.125,3.3816,-9
61.75,3.3816,-9
63.375,3.3816,-9
65,3.3816,-9
-65,3.3816,-8
-63.375,3.3816,-8
-61.75,3.3816,-8
-60.125,2.9176,-8
-58.5,2.9176,-8
-56.875,2.9176,-8
-55.25,2.9176,-8
-53.625,2.9176,-8
-52,2.9176,-8
-50.375,2.9176,-8
-48.75,2.9176,-8
-47.125,1.3308,-8
-45.5,1.3308,-8
-43.875,1.3308,-8
-42.25,1.3308,-8
-40.625,1.3308,-8
-39,1.3308,-8
-37.375,1.3308,-8
-35.75,1.3308,-8
-34.125,1.3308,-8
-32.5,1.3308,-8
-30.875,1.3308,-8
-29.25,1.3308,-8
-27.625,1.3308,-8
-26,1.3308,-8
-24.375,-0.54092,-8
-22.75,-0.54092,-8
-21.125,-0.54092,-8
-19.5,-0.54092,-8
-17.875,-0.54092,-8
-16.25,-0.54092,-8
-14.625,-0.54092,-8
-13,-0.54092,-8
-11.375,-0.54092,-8
-9.75,-0.54092,-8
-8.125,-0.54092,-8
-6.5,-0.54092,-8
-4.875,-0.94239,-8
-3.25,-0.94239,-8
-1.625,-0.94239,-8
0,-0.94239,-8
1.625,-0.94239,-8
3.25,-0.94239,-8
4.875,-0.94239,-8
6.5,-0.54092,-8
8.125,-0.54092,-8
9.75,-0.54092,-8
11.375,-0.54092,-8
13,-0.54092,-8
14.625,-0.54092,-8
16.25,-0.54092,-8
17.875,-0.54092,-8
19.5,-0.54092,-8
21.125,-0.54092,-8
22.75,-0.54092,-8
24.375,-0.54092,-8
26,1.2854,-8
27.625,1.2854,-8
29.25,1.2854,-8
30.875,1.2854,-8
32.5,1.2854,-8
34.125,1.2854,-8
35.75,1.2854,-8
37.375,1.2854,-8
39,1.2854,-8
40.625,1.2854,-8
42.25,1.2854,-8
43.875,1.2854,-8
45.5,1.2854,-8
47.125,2.7867,-8
48.75,2.7867,-8
50.375,2.7867,-8
52,2.7867,-8
53.625,2.7867,-8
55.25,2.7867,-8
56.875,2.7867,-8
58.5,2.7867,-8
60.125,3.3816,-8
61.75,3.3816,-8
63.375,3.3816,-8
65,3.3816,-8
-65,3.3816,-7
-63.375,3.3816,-7
-61.75,3.3816,-7
-60.125,3.3816,-7
-58.5,2.9176,-7
-56.875,2.9176,-7
-55.25,2.9176,-7
-53.625,2.9176,-7
-52,2.9176,-7
-50.375,2.9176,-7
-48.75,2.9176,-7
-47.125,1.3308,-7
-45.5,1.3308,-7
-43.875,1.3308,-7
-42.25,1.3308,-7
-40.625,1.3308,-7
-39,1.3308,-7
-37.375,1.3308,-7
-35.75,1.3308,-7
-34.125,1.3308,-7
-32.5,1.3308,-7
-30.875,1.3308,-7
-29.25,1.3308,-7
-27.625,1.3308,-7
-26,1.3308,-7
-24.375,-0.54092,-7
-22.75,-0.54092,-7
-21.125,-0.54092,-7
-19.5,-0.54092,-7
-17.875,-0.54092,-7
-16.25,-0.54092,-7
-14.625,-0.54092,-7
-13,-0.54092,-7
-11.375,-0.54092,-7
-9.75,-0.54092,-7
-8.125,-0.54092,-7
-6.5,-0.54092,-7
-4.875,-0.94239,-7
-3.25,-0.94239,-7
-1.625,-0.94239,-7
0,-0.94239,-7
1.625,-0.94239,-7
3.25,-0.94239,-7
4.875,-0.94239,-7
6.5,-0.94239,-7
8.125,-0.54092,-7
9.75,-0.54092,-7
11.375,-0.54092,-7
13,-0.54092,-7
14.625,-0.54092,-7
16.25,-0.54092,-7
17.875,-0.54092,-7
19.5,-0.54092,-7
21.125,-0.54092,-7
22.75,-0.54092,-7
24.375,-0.54092,-7
26,1.2854,-7
27.625,1.2854,-7
29.25,1.2854,-7
30.875,1.2854,-7
32.5,1.2854,-7
34.125,1.2854,-7
35.75,1.2854,-7
37.375,1.2854,-7
39,1.2854,-7
40.625,1.2854,-7
42.25,1.2854,-7
43.875,1.2854,-7
45.5,1.2854,-7
47.125,2.7867,-7
48.75,2.7867,-7
50.375,2.7867,-7
52,2.7867,-7
53.625,2.7867,-7
55.25,2.7867,-7
56.875,2.7867,-7
58.5,2.7867,-7
60.125,3.3816,-7
61.75,3.3816,-7
63.375,3.3816,-7
65,3.3816,-7
-65,3.3816,-6
-63.375,3.3816,-6
-61.75,3.3816,-6
-60.125,3.3816,-6
-58.5,2.9176,-6
-56.875,2.9176,-6
-55.25,2.9176,-6
-53.625,2.9176,-6
-52,2.9176,-6
-50.375,2.9176,-6
-48.75,2.9176,-6
-47.125,2.9176,-6
-45.5,1.3308,-6
-43.875,1.3308,-6
-42.25,1.3308,-6
-40.625,1.3308,-6
-39,1.3308,-6
-37.375,1.3308,-6
-35.75,1.3308,-6
-34.125,1.3308,-6
-32.5,1.3308,-6
-30.875,1.3308,-6
-29.25,1.3308,-6
-27.625,1.3308,-6
-26,1.3308,-6
-24.375,-0.54092,-6
-22.75,-0.54092,-6
-21.125,-0.54092,-6
-19.5,-0.54092,-6
-17.875,-0.54092,-6
-16.25,-0.54092,-6
-14.625,-0.54092,-6
-13,-0.54092,-6
-11.375,-0.54092,-6
-9.75,-0.54092,-6
-8.125,-0.54092,-6
-6.5,-0.54092,-6
-4.875,-0.94239,-6
-3.25,-0.94239,-6
-1.625,-0.94239,-6
0,-0.94239,-6
1.625,-0.94239,-6
3.25,-0.94239,-6
4.875,-0.94239,-6
6.5,-0.94239,-6
8.125,-0.54092,-6
9.75,-0.54092,-6
11.375,-0.54092,-6
13,-0.54092,-6
14.625,-0.54092,-6
16.25,-0.54092,-6
17.875,-0.54092,-6
19.5,-0.54092,-6
21.125,-0.54092,-6
22.75,-0.54092,-6
24.375,-0.54092,-6
26,1.2854,-6
27.625,1.2854,-6
29.25,1.2854,-6
30.875,1.2854,-6
32.5,1.2854,-6
34.125,1.2854,-6
35.75,1.2854,-6
37.375,1.2854,-6
39,1.2854,-6
40.625,1.2854,-6
42.25,1.2854,-6
43.875,1.2854,-6
45.5,1.2854,-6
47.125,2.7867,-6
48.75,2.7867,-6
50.375,2.7867,-6
52,2.7867,-6
53.625,2.7867,-6
55.25,2.7867,-6
56.875,2.7867,-6
58.5,2.7867,-6
60.125,3.3816,-6
61.75,3.3816,-6
63.375,3.3816,-6
65,3.3816,-6
-65,3.3816,-5
-63.375,3.3816,-5
-61.75,3.3816,-5
-60.125,3.3816,-5
-58.5,2.9176,-5
-56.875,2.9176,-5
-55.25,2.9176,-5
-53.625,2.9176,-5
-52,2.9176,-5
-50.375,2.9176,-5
-48.75,2.9176,-5
-47.125,2.9176,-5
-45.5,1.3308,-5
-43.875,1.3308,-5
-42.25,1.3308,-5
-40.625,1.3308,-5
-39,1.3308,-5
-37.375,1.3308,-5
-35.75,1.3308,-5
-34.125,1.3308,-5
-32.5,1.3308,-5
-30.875,1.3308,-5
-29.25,1.3308,-5
-27.625,1.3308,-5
-26,1.3308,-5
-24.375,-0.54092,-5
-22.75,-0.54092,-5
-21.125,-0.54092,-5
-19.5,-0.54092,-5
-17.875,-0.54092,-5
-16.25,-0.54092,-5
-14.625,-0.54092,-5
-13,-0.54092,-5
-11.375,-0.54092,-5
-9.75,-0.54092,-5
-8.125,-0.54092,-5
-6.5,-0.54092,-5
-4.875,-0.94239,-5
-3.25,-0.94239,-5
-1.625,-0.94239,-5
0,-0.94239,-5
1.625,-0.94239,-5
3.25,-0.94239,-5
4.875,-0.94239,-5
6.5,-0.94239,-5
8.125,-0.54092,-5
9.75,-0.54092,-5
11.375,-0.54092,-5
13,-0.54092,-5
14.625,-0.54092,-5
16.25,-0.54092,-5
17.875,-0.54092,-5
19.5,-0.54092,-5
21.125,-0.54092,-5
22.75,-0.54092,-5
24.375,-0.54092,-5
26,1.2854,-5
27.625,1.2854,-5
29.25,1.2854,-5
30.875,1.2854,-5
32.5,1.2854,-5
34.125,1.2854,-5
35.75,1.2854,-5
37.375,1.2854,-5
39,1.2854,-5
40.625,1.2854,-5
42.25,1.2854,-5
43.875,1.2854,-5
45.5,1.2854,-5
47.125,2.7867,-5
48.75,2.7867,-5
50.375,2.7867,-5
52,2.7867,-5
53.625,2.7867,-5
55.25,2.7867,-5
56.875,2.7867,-5
58.5,2.7867,-5
60.125,3.3816,-5
61.75,3.3816,-5
63.375,3.3816,-5
65,3.3816,-5
-65,3.3816,-4
-63.375,3.3816,-4
-61.75,3.3816,-4
-60.125,3.3816,-4
-58.5,2.9176,-4
-56.875,2.9176,-4
-55.25,2.9176,-4
-53.625,2.9176,-4
-52,2.9176,-4
-50.375,2.9176,-4
-48.75,2.9176,-4
-47.125,2.9176,-4
-45.5,1.3308,-4
-43.875,1.3308,-4
-42.25,1.3308,-4
-40.625,1.3308,-4
-39,1.3308,-4
-37.375,1.3308,-4
-35.75,1.3308,-4
-34.125,1.3308,-4
-32.5,1.3308,-4
-30.875,1.3308,-4
-29.25,1.3308,-4
-27.625,1.3308,-4
-26,1.3308,-4
-24.375,-0.54092,-4
-22.75,-0.54092,-4
-21.125,-0.54092,-4
-19.5,-0.54092,-4
-17.875,-0.54092,-4
-16.25,-0.54092,-4
-14.625,-0.54092,-4
-13,-0.54092,-4
-11.375,-0.54092,-4
-9.75,-0.54092,-4
-8.125,-0.54092,-4
-6.5,-0.54092,-4
-4.875,-0.94239,-4
-3.25,-0.94239,-4
-1.625,-0.94239,-4
0,-0.94239,-4
1.625,-0.94239,-4
3.25,-0.94239,-4
4.875,-0.94239,-4
6.5,-0.94239,-4
8.125,-0.54092,-4
9.75,-0.54092,-4
11.375,-0.54092,-4
13,-0.54092,-4
14.625,-0.54092,-4
16.25,-0.54092,-4
17.875,-0.54092,-4
19.5,-0.54092,-4
21.125,-0.54092,-4
22.75,-0.54092,-4
24.375,-0.54092,-4
26,1.2854,-4
27.625,1.2854,-4
29.25,1.2854,-4
30.875,1.2854,-4
32.5,1.2854,-4
34.125,1.2854,-4
35.75,1.2854,-4
37.375,1.2854,-4
39,1.2854,-4
40.625,1.2854,-4
42.25,1.2854,-4
43.875,1.2854,-4
45.5,1.2854,-4
47.125,2.7867,-4
48.75,2.7867,-4
50.375,2.7867,-4
52,2.7867,-4
53.625,2.7867,-4
55.25,2.7867,-4
56.875,2.7867,-4
58.5,2.7867,-4
60.125,3.3816,-4
61.75,3.3816,-4
63.375,3.3816,-4
65,3.3816,-4
-65,3.3816,-3
-63.375,3.3816,-3
-61.75,3.3816,-3
-60.125,3.3816,-3
-58.5,2.9176,-3
-56.875,2.9176,-3
-55.25,2.9176,-3
-53.625,2.9176,-3
-52,2.9176,-3
-50.375,2.9176,-3
-48.75,2.9176,-3
-47.125,2.9176,-3
-45.5,1.3308,-3
-43.875,1.3308,-3
-42.25,1.3308,-3
-40.625,1.3308,-3
-39,1.3308,-3
-37.375,1.3308,-3
-35.75,1.3308,-3
-34.125,1.3308,-3
-32.5,1.3308,-3
-30.875,1.3308,-3
-29.25,1.3308,-3
-27.625,1.3308,-3
-26,1.3308,-3
-24.375,-0.54092,-3
-22.75,-0.54092,-3
-21.125,-0.54092,-3
-19.5,-0.54092,-3
-17.875,-0.54092,-3
-16.25,-0.54092,-3
-14.625,-0.54092,-3
-13,-0.54092,-3
-11.375,-0.54092,-3
-9.75,-0.54092,-3
-8.125,-0.54092,-3
-6.5,-0.54092,-3
-4.875,-0.94239,-3
-3.25,-0.94239,-3
-1.625,-0.94239,-3
0,-0.94239,-3
1.625,-0.94239,-3
3.25,-0.94239,-3
4.875,-0.94239,-3
6.5,-0.94239,-3
8.125,-0.54427,-3
9.75,-0.59015,-3
11.375,-0.7209,-3
13,-0.682,-3
14.625,-0.69051,-3
16.25,-0.69051,-3
17.875,-0.69051,-3
19.5,-0.69051,-3
21.125,-0.69051,-3
22.75,-0.69051,-3
24.375,-0.69051,-3
26,1.2854,-3
27.625,1.2854,-3
29.25,1.2854,-3
30.875,1.2854,-3
32.5,1.2854,-3
34.125,1.2854,-3
35.75,1.2854,-3
37.375,1.2854,-3
39,1.2854,-3
40.625,1.2854,-3
42.25,1.2854,-3
43.875,1.2854,-3
45.5,2.7867,-3
47.125,2.7867,-3
48.75,2.7867,-3
50.375,2.7867,-3
52,2.7867,-3
53.625,2.7867,-3
55.25,2.7867,-3
56.875,2.7867,-3
58.5,2.7867,-3
60.125,3.3816,-3
61.75,3.3816,-3
63.375,3.3816,-3
65,3.3816,-3
-65,3.3816,-2
-63.375,3.3816,-2
-61.75,3.3816,-2
-60.125,3.3816,-2
-58.5,2.9176,-2
-56.875,2.9176,-2
-55.25,2.9176,-2
-53.625,2.9176,-2
-52,2.9176,-2
-50.375,2.9176,-2
-48.75,2.9176,-2
-47.125,2.9176,-2
-45.5,1.3308,-2
-43.875,1.3308,-2
-42.25,1.3308,-2
-40.625,1.3308,-2
-39,1.3308,-2
-37.375,1.3308,-2
-35.75,1.3308,-2
-34.125,1.3308,-2
-32.5,1.3308,-2
-30.875,1.3308,-2
-29.25,1.3308,-2
-27.625,1.3308,-2
-26,1.3308,-2
-24.375,-0.69051,-2
-22.75,-0.69051,-2
-21.125,-0.69051,-2
-19.5,-0.69051,-2
-17.875,-0.69051,-2
-16.25,-0.41044,-2
-14.625,-0.53329,-2
-13,-0.64776,-2
-11.375,-0.67801,-2
-9.75,-0.70827,-2
-8.125,-0.73852,-2
-6.5,-0.76877,-2
-4.875,-0.79902,-2
-3.25,-0.87013,-2
-1.625,-0.89785,-2
0,-0.92457,-2
1.625,-0.9006,-2
3.25,-0.86782,-2
4.875,-0.84917,-2
6.5,-0.7558,-2
8.125,-0.7196,-2
9.75,-0.68339,-2
11.375,-0.64718,-2
13,-0.60465,-2
14.625,-0.4844,-2
16.25,-0.36415,-2
17.875,-0.2439,-2
19.5,-0.69051,-2
21.125,-0.69051,-2
22.75,-0.69051,-2
24.375,1.2854,-2
26,1.2854,-2
27.625,1.2854,-2
29.25,1.2854,-2
30.875,1.2854,-2
32.5,1.2854,-2
34.125,1.2854,-2
35.75,1.2854,-2
37.375,1.2854,-2
39,1.2854,-2
40.625,1.2854,-2
42.25,1.2854,-2
43.875,1.2854,-2
45.5,2.7867,-2
47.125,2.7867,-2
48.75,2.7867,-2
50.375,2.7867,-2
52,2.7867,-2
53.625,2.7867,-2
55.25,2.7867,-2
56.875,2.7867,-2
58.5,3.3816,-2
60.125,3.3816,-2
61.75,3.3816,-2
63.375,3.3816,-2
65,3.3816,-2
-65,3.3816,-1
-63.375,3.3816,-1
-61.75,3.3816,-1
-60.125,3.3816,-1
-58.5,2.9176,-1
-56.875,2.9176,-1
-55.25,2.9176,-1
-53.625,2.9176,-1
-52,2.9176,-1
-50.375,2.9176,-1
-48.75,2.9176,-1
-47.125,2.9176,-1
-45.5,1.3308,-1
-43.875,1.3308,-1
-42.25,1.3308,-1
-40.625,1.3308,-1
-39,1.3308,-1
-37.375,1.3308,-1
-35.75,1.3308,-1
-34.125,1.3308,-1
-32.5,1.3308,-1
-30.875,1.3308,-1
-29.25,1.3308,-1
-27.625,1.3308,-1
-26,1.3308,-1
-24.375,-0.69051,-1
-22.75,-0.69051,-1
-21.125,0.031556,-1
-19.5,-0.091303,-1
-17.875,-0.21416,-1
-16.25,-0.33702,-1
-14.625,-0.45988,-1
-13,-0.57835,-1
-11.375,-0.60861,-1
-9.75,-0.66654,-1
-8.125,-0.76486,-1
-6.5,-0.7745,-1
-4.875,-0.81486,-1
-3.25,-0.83421,-1
-1.625,-0.87823,-1
0,-0.90168,-1
1.625,-0.89051,-1
3.25,-0.84763,-1
4.875,-0.82885,-1
6.5,-0.76897,-1
8.125,-0.75032,-1
9.75,-0.73166,-1
11.375,-0.71301,-1
13,-0.52731,-1
14.625,-0.40705,-1
16.25,-0.2868,-1
17.875,-0.16655,-1
19.5,-0.046296,-1
21.125,0.073956,-1
22.75,0.19421,-1
24.375,1.2854,-1
26,1.2854,-1
27.625,1.2854,-1
29.25,1.2854,-1
30.875,1.2854,-1
32.5,1.2854,-1
34.125,1.2854,-1
35.75,1.2854,-1
37.375,1.2854,-1
39,1.2854,-1
40.625,1.2854,-1
42.25,1.2854,-1
43.875,1.2854,-1
45.5,2.7867,-1
47.125,2.7867,-1
48.75,2.7867,-1
50.375,2.7867,-1
52,2.7867,-1
53.625,2.7867,-1
55.25,2.7867,-1
56.875,2.7867,-1
58.5,3.3816,-1
60.125,3.3816,-1
61.75,3.3816,-1
63.375,3.3816,-1
65,3.3816,-1
-65,3.3816,0
-63.375,3.3816,0
-61.75,3.3816,0
-60.125,3.3816,0
-58.5,2.9176,0
-56.875,2.9176,0
-55.25,2.9176,0
-53.625,2.9176,0
-52,2.9176,0
-50.375,2.9176,0
-48.75,2.9176,0
-47.125,2.9176,0
-45.5,1.3308,0
-43.875,1.3308,0
-42.25,1.3308,0
-40.625,1.3308,0
-39,1.3308,0
-37.375,1.3308,0
-35.75,1.3308,0
-34.125,1.3308,0
-32.5,1.3308,0
-30.875,1.3308,0
-29.25,1.3308,0
-27.625,1.3308,0
-26,0.47355,0
-24.375,0.35069,0
-22.75,0.22783,0
-21.125,0.10497,0
-19.5,-0.017889,0
-17.875,-0.14075,0
-16.25,-0.40177,0
-14.625,-0.53486,0
-13,-0.6596,0
-11.375,-0.66924,0
-9.75,-0.67888,0
-8.125,-0.68852,0
-6.5,-0.73617,0
-4.875,-0.78479,0
-3.25,-0.82897,0
-1.625,-0.86294,0
0,-0.878,0
1.625,-0.87116,0
3.25,-0.84063,0
4.875,-0.79462,0
6.5,-0.74245,0
8.125,-0.68878,0
9.75,-0.67012,0
11.375,-0.65147,0
13,-0.61429,0
14.625,-0.48083,0
16.25,-0.34736,0
17.875,-0.2139,0
19.5,-0.080438,0
21.125,0.053026,0
22.75,0.27156,0
24.375,0.39181,0
26,0.51206,0
27.625,0.63231,0
29.25,1.2854,0
30.875,1.2854,0
32.5,1.2854,0
34.125,1.2854,0
35.75,1.2854,0
37.375,1.2854,0
39,1.2854,0
40.625,1.2854,0
42.25,1.2854,0
43.875,1.2854,0
45.5,2.7867,0
47.125,2.7867,0
48.75,2.7867,0
50.375,2.7867,0
52,2.7867,0
53.625,2.7867,0
55.25,2.7867,0
56.875,2.7867,0
58.5,3.3816,0
60.125,3.3816,0
61.75,3.3816,0
63.375,3.3816,0
65,3.3816,0
-65,3.3816,1
-63.375,3.3816,1
-61.75,3.3816,1
-60.125,3.3816,1
-58.5,3.3816,1
-56.875,2.9176,1
-55.25,2.9176,1
-53.625,2.9176,1
-52,2.9176,1
-50.375,2.9176,1
-48.75,2.9176,1
-47.125,2.9176,1
-45.5,1.3308,1
-43.875,1.3308,1
-42.25,1.3308,1
-40.625,1.3308,1
-39,1.3308,1
-37.375,1.3308,1
-35.75,1.3308,1
-34.125,1.3308,1
-32.5,1.3308,1
-30.875,0.91554,1
-29.25,0.79268,1
-27.625,0.66735,1
-26,0.4724,1
-24.375,0.32793,1
-22.75,0.18345,1
-21.125,0.047562,1
-19.5,-0.077707,1
-17.875,-0.20297,1
-16.25,-0.32824,1
-14.625,-0.45351,1
-13,-0.57878,1
-11.375,-0.5929,1
-9.75,-0.671,1
-8.125,-0.68733,1
-6.5,-0.73508,1
-4.875,-0.77939,1
-3.25,-0.81704,1
-1.625,-0.8432,1
0,-0.85419,1
1.625,-0.84924,1
3.25,-0.82683,1
4.875,-0.78869,1
6.5,-0.74155,1
8.125,-0.69007,1
9.75,-0.66483,1
11.375,-0.58993,1
13,-0.54779,1
14.625,-0.41432,1
16.25,-0.28086,1
17.875,-0.1474,1
19.5,-0.013933,1
21.125,0.11953,1
22.75,0.25299,1
24.375,0.38646,1
26,0.51992,1
27.625,0.65338,1
29.25,0.78685,1
30.875,0.92031,1
32.5,1.0704,1
34.125,1.2854,1
35.75,1.2854,1
37.375,1.2854,1
39,1.2854,1
40.625,1.2854,1
42.25,1.2854,1
43.875,1.2854,1
45.5,2.7867,1
47.125,2.7867,1
48.75,2.7867,1
50.375,2.7867,1
52,2.7867,1
53.625,2.7867,1
55.25,2.7867,1
56.875,2.7867,1
58.5,3.3816,1
60.125,3.3816,1
61.75,3.3816,1
63.375,3.3816,1
65,3.3816,1
-65,3.3816,2
-63.375,3.3816,2
-61.75,3.3816,2
-60.125,3.3816,2
-58.5,3.3816,2
-56.875,2.9176,2
-55.25,2.9176,2
-53.625,2.9176,2
-52,2.9176,2
-50.375,2.9176,2
-48.75,2.9176,2
-47.125,2.9176,2
-45.5,2.9176,2
-43.875,1.3308,2
-42.25,1.3308,2
-40.625,1.3308,2
-39,1.3308,2
-37.375,1.3308,2
-35.75,1.3453,2
-34.125,1.2021,2
-32.5,1.0576,2
-30.875,0.91315,2
-29.25,0.76868,2
-27.625,0.62998,2
-26,0.50471,2
-24.375,0.37944,2
-22.75,0.25418,2
-21.125,0.12891,2
-19.5,0.0036389,2
-17.875,-0.24435,2
-16.25,-0.38898,2
-14.625,-0.51617,2
-13,-0.60593,2
-11.375,-0.58915,2
-9.75,-0.63813,2
-8.125,-0.68538,2
-6.5,-0.72965,2
-4.875,-0.7691,2
-3.25,-0.80084,2
-1.625,-0.82168,2
0,-0.83035,2
1.625,-0.8265,2
3.25,-0.80897,2
4.875,-0.77779,2
6.5,-0.7362,2
8.125,-0.68849,2
9.75,-0.63734,2
11.375,-0.58417,2
13,-0.57542,2
14.625,-0.4533,2
16.25,-0.33119,2
17.875,-0.20908,2
19.5,0.023117,2
21.125,0.15572,2
22.75,0.28832,2
24.375,0.42092,2
26,0.55352,2
27.625,0.68612,2
29.25,0.81872,2
30.875,0.95132,2
32.5,1.0839,2
34.125,1.2165,2
35.75,1.3488,2
37.375,1.4808,2
39,1.2854,2
40.625,1.2854,2
42.25,1.2854,2
43.875,1.2854,2
45.5,2.7867,2
47.125,2.7867,2
48.75,2.7867,2
50.375,2.7867,2
52,2.7867,2
53.625,2.7867,2
55.25,2.7867,2
56.875,2.7867,2
58.5,3.3816,2
60.125,3.3816,2
61.75,3.3816,2
63.375,3.3816,2
65,3.3816,2
-65,3.3816,3
-63.375,3.3816,3
-61.75,3.3816,3
-60.125,3.3816,3
-58.5,3.3816,3
-56.875,2.9176,3
-55.25,2.9176,3
-53.625,2.9176,3
-52,2.9176,3
-50.375,2.9176,3
-48.75,2.9176,3
-47.125,2.9176,3
-45.5,2.9017,3
-43.875,1.3308,3
-42.25,1.3308,3
-40.625,1.7531,3
-39,1.6194,3
-37.375,1.4855,3
-35.75,1.3516,3
-34.125,1.2124,3
-32.5,1.0647,3
-30.875,0.92005,3
-29.25,0.77542,3
-27.625,0.63079,3
-26,0.48615,3
-24.375,0.34152,3
-22.75,0.19682,3
-21.125,0.052029,3
-19.5,-0.062052,3
-17.875,-0.1518,3
-16.25,-0.38742,3
-14.625,-0.53314,3
-13,-0.67945,3
-11.375,-0.58879,3
-9.75,-0.63567,3
-8.125,-0.67985,3
-6.5,-0.72041,3
-4.875,-0.75522,3
-3.25,-0.78213,3
-1.625,-0.79924,3
0,-0.80647,3
1.625,-0.80342,3
3.25,-0.78897,3
4.875,-0.76311,3
6.5,-0.72689,3
8.125,-0.68345,3
9.75,-0.63543,3
11.375,-0.58462,3
13,-0.65755,3
14.625,-0.51323,3
16.25,-0.3689,3
17.875,-0.22457,3
19.5,-0.080239,3
21.125,0.06409,3
22.75,0.20842,3
24.375,0.35275,3
26,0.49708,3
27.625,0.6414,3
29.25,0.78573,3
30.875,0.93006,3
32.5,1.0744,3
34.125,1.224,3
35.75,1.3563,3
37.375,1.4883,3
39,1.6203,3
40.625,1.7523,3
42.25,1.8843,3
43.875,1.2885,3
45.5,2.7867,3
47.125,2.7867,3
48.75,2.7867,3
50.375,2.7867,3
52,2.7867,3
53.625,2.7867,3
55.25,2.7867,3
56.875,2.7867,3
58.5,3.3816,3
60.125,3.3816,3
61.75,3.3816,3
63.375,3.3816,3
65,3.3816,3
-65,3.3816,4
-63.375,3.3816,4
-61.75,3.3816,4
-60.125,3.3816,4
-58.5,3.3816,4
